College_ID,IQ,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,College_Performance_Rate
CLG0091,126,7.02,8,1,10,6,1,0,0.13
CLG0019,96,6.19,4,0,5,10,1,0,0.14444444444444443
CLG0044,114,6.3,2,0,10,5,3,0,0.125
CLG0093,109,5.81,5,0,7,9,0,0,0.14444444444444443
CLG0038,120,5.93,6,1,5,8,5,1,0.2641509433962264
CLG0044,85,9.25,8,1,5,3,1,0,0.125
CLG0006,110,9.52,7,0,1,7,3,0,0.10843373493975904
CLG0003,115,5.75,7,1,6,4,3,0,0.17525773195876287
CLG0096,73,5.47,1,0,2,8,2,0,0.23232323232323232
CLG0080,82,6.6,3,0,6,7,2,0,0.12380952380952381
CLG0033,69,7.27,3,1,4,3,4,0,0.1836734693877551
CLG0066,95,6.19,7,0,3,7,5,0,0.168141592920354
CLG0058,110,6.26,2,1,9,6,1,0,0.15517241379310345
CLG0026,122,6.25,10,1,0,6,2,0,0.21739130434782608
CLG0099,101,8.52,7,0,7,10,0,0,0.15730337078651685
CLG0028,124,8.46,9,1,1,3,5,1,0.25
CLG0043,79,8.33,1,0,9,4,3,0,0.1414141414141414
CLG0075,74,7.27,2,0,7,4,5,0,0.16806722689075632
CLG0088,99,9.84,6,0,6,6,4,0,0.15178571428571427
CLG0016,105,10.07,2,0,2,9,2,1,0.18947368421052632
CLG0089,99,5.73,2,1,10,5,2,0,0.21505376344086022
CLG0023,68,5.74,5,0,6,8,2,0,0.1864406779661017
CLG0059,98,7.35,7,0,0,5,5,0,0.18085106382978725
CLG0035,80,5.82,4,1,4,6,1,0,0.14457831325301204
CLG0089,110,7.54,6,1,1,6,5,0,0.21505376344086022
CLG0041,105,8.36,3,0,1,4,2,0,0.18627450980392157
CLG0097,85,7.19,4,1,2,10,5,0,0.16831683168316833
CLG0022,92,6.69,4,0,6,10,3,0,0.1836734693877551
CLG0074,84,7.86,4,0,1,5,2,0,0.11702127659574468
CLG0001,99,10.0,1,1,3,4,5,0,0.10091743119266056
CLG0046,114,6.17,4,0,3,2,0,0,0.18095238095238095
CLG0022,85,8.54,4,1,0,2,2,0,0.1836734693877551
CLG0032,107,5.08,6,1,6,8,4,0,0.1504424778761062
CLG0087,92,5.01,9,0,3,4,4,0,0.2268041237113402
CLG0030,88,7.46,10,1,0,9,0,0,0.19047619047619047
CLG0087,98,5.03,6,0,2,6,4,0,0.2268041237113402
CLG0043,84,4.96,6,0,7,5,1,0,0.1414141414141414
CLG0012,91,5.45,7,0,3,7,3,0,0.23636363636363636
CLG0083,82,7.64,7,1,0,6,3,0,0.15789473684210525
CLG0071,129,8.65,1,0,6,4,1,0,0.09803921568627451
CLG0027,100,6.4,8,0,7,10,4,0,0.15833333333333333
CLG0026,89,8.68,1,0,4,9,0,0,0.21739130434782608
CLG0018,103,5.66,9,1,8,6,0,0,0.15217391304347827
CLG0092,98,7.7,4,0,6,3,3,0,0.14705882352941177
CLG0075,96,6.75,9,0,3,4,5,0,0.16806722689075632
CLG0066,109,8.74,8,0,8,4,0,0,0.168141592920354
CLG0081,111,10.03,9,1,5,8,1,1,0.14432989690721648
CLG0061,92,9.37,6,1,10,5,3,0,0.1792452830188679
CLG0046,91,5.36,9,1,7,8,2,0,0.18095238095238095
CLG0029,95,9.33,4,1,1,8,1,0,0.13761467889908258
CLG0032,65,5.73,3,1,4,6,1,0,0.1504424778761062
CLG0015,77,9.53,3,0,2,5,0,0,0.14736842105263157
CLG0060,120,6.3,8,0,4,2,5,0,0.1927710843373494
CLG0082,124,6.91,2,1,7,1,0,0,0.16842105263157894
CLG0028,96,5.85,6,0,5,7,0,0,0.25
CLG0027,108,5.93,9,1,0,10,2,0,0.15833333333333333
CLG0041,104,8.7,9,0,6,10,1,0,0.18627450980392157
CLG0047,146,9.44,8,1,9,7,4,1,0.18627450980392157
CLG0033,116,7.95,8,1,0,2,3,0,0.1836734693877551
CLG0044,98,9.06,1,1,0,3,0,0,0.125
CLG0050,85,8.92,7,0,3,8,0,0,0.16666666666666666
CLG0010,75,6.59,1,0,8,4,1,0,0.10476190476190476
CLG0024,103,5.18,9,0,7,5,2,0,0.1511627906976744
CLG0034,88,5.04,3,0,9,7,0,0,0.08928571428571429
CLG0091,78,6.68,1,0,2,8,2,0,0.13
CLG0020,90,6.41,8,0,5,1,2,0,0.13333333333333333
CLG0025,83,5.66,7,0,0,7,4,0,0.11864406779661017
CLG0055,125,5.91,2,1,9,3,2,0,0.12790697674418605
CLG0090,113,5.6,7,1,0,5,4,0,0.22772277227722773
CLG0043,99,9.41,5,0,5,1,3,0,0.1414141414141414
CLG0053,122,5.38,7,0,4,3,2,0,0.14285714285714285
CLG0085,101,8.13,10,1,5,5,3,0,0.20408163265306123
CLG0050,87,7.79,7,0,8,1,2,0,0.16666666666666666
CLG0055,122,8.02,2,1,4,2,4,1,0.12790697674418605
CLG0013,108,5.72,2,0,1,3,4,0,0.18095238095238095
CLG0049,84,6.88,7,1,0,8,3,0,0.20175438596491227
CLG0097,97,5.7,3,1,10,5,1,0,0.16831683168316833
CLG0010,86,7.1,4,0,1,5,1,0,0.10476190476190476
CLG0092,79,6.34,7,0,7,3,1,0,0.14705882352941177
CLG0097,113,7.48,2,0,0,9,2,1,0.16831683168316833
CLG0011,128,8.59,2,0,5,9,1,1,0.14893617021276595
CLG0078,79,7.93,9,0,4,2,3,0,0.08849557522123894
CLG0084,108,6.94,1,0,9,8,1,0,0.23529411764705882
CLG0100,90,7.18,3,1,10,1,3,0,0.17525773195876287
CLG0020,92,9.49,10,1,8,5,3,0,0.13333333333333333
CLG0072,91,6.43,4,0,3,7,5,0,0.13333333333333333
CLG0079,87,8.48,5,0,4,8,2,1,0.15217391304347827
CLG0097,100,8.97,3,0,4,8,5,1,0.16831683168316833
CLG0083,87,6.9,9,1,10,6,4,0,0.15789473684210525
CLG0048,104,6.73,5,0,1,7,2,0,0.18823529411764706
CLG0076,99,7.31,7,0,10,4,2,0,0.1511627906976744
CLG0017,96,5.57,7,1,1,10,0,0,0.21052631578947367
CLG0033,86,5.15,9,0,8,7,1,0,0.1836734693877551
CLG0020,91,5.22,2,0,2,7,1,0,0.13333333333333333
CLG0046,111,5.62,3,0,5,9,3,1,0.18095238095238095
CLG0031,107,7.1,4,1,3,2,4,0,0.1958762886597938
CLG0051,85,9.37,8,0,3,8,5,1,0.19444444444444445
CLG0083,101,6.53,1,1,4,9,1,0,0.15789473684210525
CLG0019,111,9.2,9,0,4,3,1,0,0.14444444444444443
CLG0062,74,9.34,5,1,6,8,4,1,0.18796992481203006
CLG0044,108,9.75,4,0,6,1,1,0,0.125
CLG0077,90,9.43,8,0,0,10,0,0,0.16822429906542055
CLG0038,108,6.48,9,0,5,5,1,0,0.2641509433962264
CLG0049,88,5.13,3,0,3,1,0,0,0.20175438596491227
CLG0065,72,7.57,4,1,1,1,2,0,0.16806722689075632
CLG0011,75,7.69,1,1,5,6,2,0,0.14893617021276595
CLG0027,100,8.97,3,0,6,5,0,0,0.15833333333333333
CLG0058,103,9.83,10,0,1,5,5,0,0.15517241379310345
CLG0064,86,7.77,5,0,1,2,5,0,0.15053763440860216
CLG0065,109,6.84,8,0,9,10,3,0,0.16806722689075632
CLG0015,75,5.51,1,1,10,9,0,0,0.14736842105263157
CLG0082,99,5.16,1,1,6,5,3,0,0.16842105263157894
CLG0089,81,7.53,3,1,8,3,4,0,0.21505376344086022
CLG0001,90,8.21,9,0,2,7,4,0,0.10091743119266056
CLG0019,100,8.91,9,0,2,6,0,0,0.14444444444444443
CLG0056,87,7.75,1,0,7,6,3,0,0.2222222222222222
CLG0064,94,9.81,4,0,1,5,2,0,0.15053763440860216
CLG0034,115,7.86,8,0,8,4,0,0,0.08928571428571429
CLG0064,91,9.6,2,0,6,6,0,0,0.15053763440860216
CLG0010,112,5.73,4,1,7,7,3,0,0.10476190476190476
CLG0076,83,9.46,7,0,8,8,4,1,0.1511627906976744
CLG0060,107,8.03,7,0,2,2,5,0,0.1927710843373494
CLG0039,121,5.61,5,1,5,4,2,0,0.1346153846153846
CLG0066,62,6.04,7,0,7,7,3,0,0.168141592920354
CLG0032,88,9.45,6,0,0,3,3,0,0.1504424778761062
CLG0051,108,5.16,2,0,5,5,2,0,0.19444444444444445
CLG0026,96,7.18,9,1,2,10,5,0,0.21739130434782608
CLG0057,105,6.71,5,0,7,7,5,0,0.12087912087912088
CLG0084,90,8.32,2,0,8,9,0,0,0.23529411764705882
CLG0060,101,8.7,6,0,4,6,0,0,0.1927710843373494
CLG0055,97,6.95,10,1,1,2,1,0,0.12790697674418605
CLG0006,117,7.05,5,1,6,9,2,1,0.10843373493975904
CLG0007,103,9.75,2,0,5,6,3,0,0.19148936170212766
CLG0066,105,8.51,10,0,5,10,1,0,0.168141592920354
CLG0081,93,9.21,10,0,0,2,1,0,0.14432989690721648
CLG0026,92,6.91,7,0,0,1,1,0,0.21739130434782608
CLG0095,93,6.61,10,0,5,4,0,0,0.16666666666666666
CLG0098,105,6.99,2,1,5,2,4,0,0.1523809523809524
CLG0082,93,8.12,7,1,3,7,1,0,0.16842105263157894
CLG0078,104,5.19,6,1,7,7,3,0,0.08849557522123894
CLG0005,131,5.93,4,1,8,3,5,0,0.15178571428571427
CLG0087,113,5.32,4,0,5,10,0,0,0.2268041237113402
CLG0001,95,6.85,6,0,9,1,5,0,0.10091743119266056
CLG0084,118,9.14,9,0,7,2,4,1,0.23529411764705882
CLG0002,93,4.99,10,1,7,8,4,0,0.13953488372093023
CLG0065,69,8.68,6,1,1,4,1,0,0.16806722689075632
CLG0010,84,9.48,6,1,3,3,1,0,0.10476190476190476
CLG0050,71,6.14,1,0,0,10,0,0,0.16666666666666666
CLG0051,94,8.69,5,1,0,7,1,0,0.19444444444444445
CLG0069,100,9.81,1,0,5,10,0,0,0.23076923076923078
CLG0041,125,10.1,9,0,6,4,4,1,0.18627450980392157
CLG0058,104,6.33,10,0,4,2,3,0,0.15517241379310345
CLG0077,96,5.41,4,1,7,3,3,0,0.16822429906542055
CLG0068,112,5.74,2,0,8,4,2,0,0.14893617021276595
CLG0024,66,8.98,9,0,3,1,5,0,0.1511627906976744
CLG0091,103,8.79,6,1,0,8,2,1,0.13
CLG0056,111,8.77,10,1,5,8,2,1,0.2222222222222222
CLG0100,77,6.36,3,0,0,5,3,0,0.17525773195876287
CLG0036,117,5.83,2,1,1,6,1,0,0.1827956989247312
CLG0002,105,8.31,6,1,10,4,0,0,0.13953488372093023
CLG0096,93,7.24,10,1,3,3,3,0,0.23232323232323232
CLG0056,109,9.11,6,1,3,3,2,0,0.2222222222222222
CLG0081,134,6.81,9,1,5,4,2,0,0.14432989690721648
CLG0012,102,7.09,5,0,7,6,5,0,0.23636363636363636
CLG0012,103,6.42,9,0,2,2,1,0,0.23636363636363636
CLG0085,93,5.63,5,0,5,6,2,0,0.20408163265306123
CLG0072,87,6.71,2,1,2,8,2,0,0.13333333333333333
CLG0022,112,5.22,1,1,1,9,0,0,0.1836734693877551
CLG0074,87,6.25,9,1,3,4,1,0,0.11702127659574468
CLG0084,101,4.82,10,0,3,5,4,0,0.23529411764705882
CLG0062,92,6.09,7,1,1,8,4,0,0.18796992481203006
CLG0064,107,9.21,3,0,10,10,2,1,0.15053763440860216
CLG0028,105,6.24,6,1,2,2,2,0,0.25
CLG0089,115,8.3,10,0,8,10,0,1,0.21505376344086022
CLG0028,92,8.26,4,0,9,2,4,0,0.25
CLG0004,95,8.16,9,1,8,9,1,0,0.14285714285714285
CLG0045,85,9.41,2,0,9,6,1,0,0.20353982300884957
CLG0090,93,4.85,4,0,6,10,3,0,0.22772277227722773
CLG0013,105,8.39,1,0,1,9,5,1,0.18095238095238095
CLG0083,111,9.84,7,0,4,10,3,1,0.15789473684210525
CLG0098,86,9.68,4,1,7,7,1,0,0.1523809523809524
CLG0080,113,5.85,5,0,0,5,3,0,0.12380952380952381
CLG0004,120,6.19,1,1,0,9,5,1,0.14285714285714285
CLG0061,106,5.92,2,1,10,9,5,0,0.1792452830188679
CLG0084,128,8.31,4,1,10,2,0,0,0.23529411764705882
CLG0026,88,8.19,2,1,5,8,2,1,0.21739130434782608
CLG0094,81,6.16,1,1,6,8,1,0,0.15454545454545454
CLG0006,73,7.39,10,0,6,2,4,0,0.10843373493975904
CLG0077,122,8.7,1,0,2,10,4,1,0.16822429906542055
CLG0056,109,7.2,6,0,9,7,1,0,0.2222222222222222
CLG0100,99,9.31,2,0,3,1,3,0,0.17525773195876287
CLG0081,104,8.61,3,0,8,5,3,0,0.14432989690721648
CLG0027,83,5.15,5,1,10,5,1,0,0.15833333333333333
CLG0035,136,8.58,3,1,9,10,1,1,0.14457831325301204
CLG0097,101,5.92,6,0,3,5,1,0,0.16831683168316833
CLG0082,101,8.19,7,0,4,2,0,0,0.16842105263157894
CLG0058,110,9.86,10,1,5,3,4,0,0.15517241379310345
CLG0084,107,9.02,6,1,6,6,0,0,0.23529411764705882
CLG0063,103,6.99,2,1,4,1,5,0,0.18181818181818182
CLG0033,88,6.91,9,0,6,6,0,0,0.1836734693877551
CLG0095,107,6.09,2,0,1,6,2,0,0.16666666666666666
CLG0083,128,8.02,6,0,6,7,0,0,0.15789473684210525
CLG0097,120,5.33,9,0,4,9,5,1,0.16831683168316833
CLG0081,123,7.82,9,0,9,9,4,1,0.14432989690721648
CLG0033,92,5.35,2,0,4,4,3,0,0.1836734693877551
CLG0100,85,7.04,9,0,10,2,4,0,0.17525773195876287
CLG0069,98,6.09,8,0,5,5,1,0,0.23076923076923078
CLG0040,100,10.0,7,1,8,1,5,0,0.17894736842105263
CLG0047,116,8.14,8,0,3,5,1,0,0.18627450980392157
CLG0045,74,6.5,10,1,4,10,1,0,0.20353982300884957
CLG0027,122,5.24,8,0,4,3,0,0,0.15833333333333333
CLG0007,97,7.17,1,1,2,7,5,0,0.19148936170212766
CLG0058,93,5.85,9,1,2,7,2,0,0.15517241379310345
CLG0014,84,7.5,6,0,0,3,3,0,0.17647058823529413
CLG0004,75,9.65,1,0,3,5,0,0,0.14285714285714285
CLG0082,112,8.25,1,1,8,9,1,1,0.16842105263157894
CLG0034,101,8.1,7,0,1,4,4,0,0.08928571428571429
CLG0080,80,8.2,10,0,9,2,1,0,0.12380952380952381
CLG0091,80,9.29,2,1,3,3,4,0,0.13
CLG0038,94,9.64,6,1,8,1,3,0,0.2641509433962264
CLG0020,125,7.71,5,0,8,5,1,0,0.13333333333333333
CLG0046,96,6.09,5,1,7,9,5,0,0.18095238095238095
CLG0019,77,7.52,10,0,1,2,5,0,0.14444444444444443
CLG0001,96,5.53,6,1,10,3,3,0,0.10091743119266056
CLG0023,95,7.82,8,1,2,3,1,0,0.1864406779661017
CLG0062,59,7.16,5,1,5,7,1,0,0.18796992481203006
CLG0073,99,5.95,8,1,1,10,4,0,0.11206896551724138
CLG0028,96,6.17,5,0,2,7,2,0,0.25
CLG0084,110,7.56,10,0,0,1,5,0,0.23529411764705882
CLG0080,127,9.5,6,1,3,3,4,1,0.12380952380952381
CLG0077,116,7.62,8,1,10,1,0,0,0.16822429906542055
CLG0033,95,8.53,2,0,5,9,3,1,0.1836734693877551
CLG0003,83,6.61,7,1,0,7,3,0,0.17525773195876287
CLG0079,138,7.51,3,0,0,5,2,0,0.15217391304347827
CLG0016,100,7.43,9,1,7,7,1,0,0.18947368421052632
CLG0030,100,7.93,10,1,6,3,3,0,0.19047619047619047
CLG0025,99,4.94,7,1,6,3,2,0,0.11864406779661017
CLG0078,102,7.79,3,1,6,1,0,0,0.08849557522123894
CLG0001,97,6.64,8,0,4,5,3,0,0.10091743119266056
CLG0033,91,6.76,10,1,3,7,0,0,0.1836734693877551
CLG0037,91,9.72,2,1,6,3,5,0,0.13953488372093023
CLG0029,99,5.81,10,0,10,5,4,0,0.13761467889908258
CLG0037,91,6.75,8,0,2,10,3,0,0.13953488372093023
CLG0061,89,7.79,7,0,8,1,3,0,0.1792452830188679
CLG0008,101,9.33,5,1,1,7,1,0,0.14893617021276595
CLG0001,96,7.55,4,1,0,8,0,0,0.10091743119266056
CLG0063,122,9.18,10,0,7,8,4,1,0.18181818181818182
CLG0088,60,9.19,10,0,5,1,2,0,0.15178571428571427
CLG0065,116,6.87,1,0,3,4,4,0,0.16806722689075632
CLG0046,118,7.0,4,1,9,9,3,1,0.18095238095238095
CLG0043,68,6.79,6,1,8,2,5,0,0.1414141414141414
CLG0010,94,8.71,6,0,4,1,0,0,0.10476190476190476
CLG0082,94,5.29,2,0,10,6,3,0,0.16842105263157894
CLG0085,78,6.94,9,1,0,1,2,0,0.20408163265306123
CLG0010,88,8.68,1,0,0,6,2,0,0.10476190476190476
CLG0062,83,8.12,4,1,6,1,3,0,0.18796992481203006
CLG0086,126,6.84,4,0,0,6,5,0,0.09090909090909091
CLG0051,114,7.56,2,0,5,9,3,1,0.19444444444444445
CLG0045,119,5.72,8,0,6,5,3,0,0.20353982300884957
CLG0073,110,6.97,2,0,10,4,0,0,0.11206896551724138
CLG0073,83,7.59,2,1,9,8,1,0,0.11206896551724138
CLG0045,92,9.37,2,1,4,4,2,0,0.20353982300884957
CLG0085,107,6.36,1,0,2,4,0,0,0.20408163265306123
CLG0058,81,9.28,5,1,2,9,2,1,0.15517241379310345
CLG0095,110,8.01,4,0,1,1,3,0,0.16666666666666666
CLG0066,96,4.7,2,0,10,3,2,0,0.168141592920354
CLG0024,94,9.01,1,1,0,4,5,0,0.1511627906976744
CLG0097,110,4.69,1,0,10,8,5,0,0.16831683168316833
CLG0075,106,9.49,2,1,7,1,5,0,0.16806722689075632
CLG0065,94,9.69,1,1,8,3,4,0,0.16806722689075632
CLG0055,117,6.99,9,0,1,2,2,0,0.12790697674418605
CLG0051,83,6.52,2,0,3,6,5,0,0.19444444444444445
CLG0072,109,6.43,3,1,2,9,4,0,0.13333333333333333
CLG0073,108,6.51,9,1,3,10,0,0,0.11206896551724138
CLG0021,95,7.33,5,0,3,9,0,0,0.17708333333333334
CLG0047,104,6.9,8,1,7,10,5,0,0.18627450980392157
CLG0022,81,8.18,7,0,10,5,4,0,0.1836734693877551
CLG0029,113,5.56,6,0,2,3,2,0,0.13761467889908258
CLG0040,97,8.74,2,1,2,8,5,1,0.17894736842105263
CLG0003,92,8.58,4,0,5,9,0,0,0.17525773195876287
CLG0049,115,7.49,9,1,10,9,2,1,0.20175438596491227
CLG0025,89,8.78,7,0,2,1,1,0,0.11864406779661017
CLG0082,78,6.73,3,1,4,10,5,0,0.16842105263157894
CLG0011,76,4.77,6,1,3,5,1,0,0.14893617021276595
CLG0094,109,8.31,8,0,10,10,5,1,0.15454545454545454
CLG0089,80,6.95,8,0,3,9,4,0,0.21505376344086022
CLG0075,126,7.88,8,0,1,3,4,0,0.16806722689075632
CLG0098,68,9.08,8,1,8,7,2,0,0.1523809523809524
CLG0088,125,10.12,10,0,4,9,1,1,0.15178571428571427
CLG0048,103,8.25,6,1,4,2,1,0,0.18823529411764706
CLG0032,98,8.41,10,0,6,2,4,0,0.1504424778761062
CLG0003,91,5.77,3,1,2,5,3,0,0.17525773195876287
CLG0045,105,5.85,9,0,5,8,2,0,0.20353982300884957
CLG0089,99,9.09,3,1,0,10,2,1,0.21505376344086022
CLG0020,116,7.58,4,1,4,5,0,0,0.13333333333333333
CLG0020,101,7.65,10,0,4,8,4,0,0.13333333333333333
CLG0051,102,6.12,1,0,8,4,0,0,0.19444444444444445
CLG0081,94,7.66,2,1,4,9,3,0,0.14432989690721648
CLG0020,99,6.42,6,0,7,4,0,0,0.13333333333333333
CLG0082,104,8.12,1,1,2,5,3,0,0.16842105263157894
CLG0014,74,5.61,9,0,10,7,0,0,0.17647058823529413
CLG0098,79,5.59,8,0,5,9,4,0,0.1523809523809524
CLG0080,111,6.41,2,0,1,5,3,0,0.12380952380952381
CLG0032,102,6.39,2,0,8,7,2,0,0.1504424778761062
CLG0072,97,9.78,8,1,5,4,4,0,0.13333333333333333
CLG0042,100,5.55,8,0,4,2,4,0,0.25333333333333335
CLG0080,105,5.65,1,0,8,2,5,0,0.12380952380952381
CLG0039,91,7.64,5,1,0,5,1,0,0.1346153846153846
CLG0038,88,7.32,2,1,2,2,2,0,0.2641509433962264
CLG0064,102,5.22,1,0,1,2,0,0,0.15053763440860216
CLG0004,85,4.71,3,0,8,2,4,0,0.14285714285714285
CLG0099,106,9.89,3,1,10,4,0,0,0.15730337078651685
CLG0092,74,8.3,10,0,5,8,4,1,0.14705882352941177
CLG0063,115,6.86,9,1,10,7,2,0,0.18181818181818182
CLG0061,107,7.67,10,0,5,5,4,0,0.1792452830188679
CLG0078,103,6.35,1,0,4,7,0,0,0.08849557522123894
CLG0005,114,6.45,2,0,3,6,0,0,0.15178571428571427
CLG0066,124,8.41,9,1,3,8,2,1,0.168141592920354
CLG0045,115,9.71,5,0,1,8,0,1,0.20353982300884957
CLG0050,72,5.74,9,0,6,7,3,0,0.16666666666666666
CLG0088,80,9.35,6,1,5,5,4,0,0.15178571428571427
CLG0003,90,5.26,10,0,2,6,3,0,0.17525773195876287
CLG0023,100,5.91,10,0,6,10,1,0,0.1864406779661017
CLG0011,107,5.6,3,0,8,8,1,0,0.14893617021276595
CLG0038,89,6.11,8,0,9,7,5,0,0.2641509433962264
CLG0056,102,9.67,9,0,0,5,5,0,0.2222222222222222
CLG0035,88,7.5,2,0,10,10,4,0,0.14457831325301204
CLG0065,90,5.74,9,1,9,8,0,0,0.16806722689075632
CLG0006,78,10.26,4,0,7,4,2,0,0.10843373493975904
CLG0070,86,9.38,8,0,1,6,1,0,0.12941176470588237
CLG0040,79,8.83,5,0,0,4,0,0,0.17894736842105263
CLG0090,85,9.59,6,0,8,5,5,0,0.22772277227722773
CLG0035,115,5.67,4,0,1,10,2,1,0.14457831325301204
CLG0013,85,9.1,5,0,6,3,4,0,0.18095238095238095
CLG0025,139,8.74,1,0,6,2,0,0,0.11864406779661017
CLG0086,107,9.65,3,1,0,1,3,0,0.09090909090909091
CLG0081,102,9.37,4,0,9,3,4,0,0.14432989690721648
CLG0078,87,6.28,1,0,0,1,1,0,0.08849557522123894
CLG0067,110,8.9,3,1,6,6,4,0,0.20175438596491227
CLG0068,91,5.92,4,0,5,2,4,0,0.14893617021276595
CLG0099,101,6.34,9,1,3,3,2,0,0.15730337078651685
CLG0047,138,5.94,3,0,2,8,1,0,0.18627450980392157
CLG0055,98,9.68,3,0,4,5,5,0,0.12790697674418605
CLG0092,117,6.72,4,0,4,2,2,0,0.14705882352941177
CLG0043,89,7.16,9,0,10,2,4,0,0.1414141414141414
CLG0002,99,6.88,9,0,2,3,0,0,0.13953488372093023
CLG0045,126,9.97,1,0,5,3,3,1,0.20353982300884957
CLG0048,90,6.31,8,0,2,8,3,0,0.18823529411764706
CLG0062,127,8.72,10,0,3,5,2,1,0.18796992481203006
CLG0038,110,8.84,1,0,2,8,0,0,0.2641509433962264
CLG0047,91,7.33,2,0,5,4,3,0,0.18627450980392157
CLG0004,109,7.36,10,1,8,9,0,0,0.14285714285714285
CLG0060,114,9.07,5,0,2,3,5,1,0.1927710843373494
CLG0049,109,10.03,6,0,0,2,5,0,0.20175438596491227
CLG0076,76,9.12,2,0,6,6,2,0,0.1511627906976744
CLG0034,89,6.5,10,1,4,4,1,0,0.08928571428571429
CLG0044,96,9.52,5,1,3,2,0,0,0.125
CLG0094,98,6.96,3,1,2,6,0,0,0.15454545454545454
CLG0085,109,7.79,7,0,6,4,1,0,0.20408163265306123
CLG0056,102,9.48,1,0,1,10,4,1,0.2222222222222222
CLG0092,79,5.62,5,0,10,4,4,0,0.14705882352941177
CLG0042,105,8.48,3,0,3,10,4,1,0.25333333333333335
CLG0050,109,8.43,2,1,1,4,2,0,0.16666666666666666
CLG0069,108,8.97,3,0,9,4,4,0,0.23076923076923078
CLG0033,116,6.34,10,0,7,8,2,1,0.1836734693877551
CLG0098,112,7.33,4,1,2,1,1,0,0.1523809523809524
CLG0096,106,8.99,2,0,4,9,0,0,0.23232323232323232
CLG0091,98,5.3,2,1,10,3,3,0,0.13
CLG0067,75,5.88,3,0,3,5,3,0,0.20175438596491227
CLG0042,106,9.7,2,0,4,5,2,0,0.25333333333333335
CLG0044,103,6.67,6,0,3,4,2,0,0.125
CLG0068,104,10.18,2,0,7,4,5,0,0.14893617021276595
CLG0100,80,5.66,1,0,5,7,0,0,0.17525773195876287
CLG0057,83,6.35,8,0,0,4,1,0,0.12087912087912088
CLG0036,115,8.46,10,0,4,10,0,1,0.1827956989247312
CLG0041,99,7.99,4,0,0,3,5,0,0.18627450980392157
CLG0056,110,7.48,2,0,2,9,2,0,0.2222222222222222
CLG0003,100,7.88,4,1,10,4,0,0,0.17525773195876287
CLG0056,100,9.1,2,0,5,4,2,0,0.2222222222222222
CLG0056,114,6.55,5,0,8,10,3,1,0.2222222222222222
CLG0065,92,6.96,7,0,2,8,0,0,0.16806722689075632
CLG0039,101,5.73,6,0,3,7,1,0,0.1346153846153846
CLG0040,93,8.12,2,0,9,4,3,0,0.17894736842105263
CLG0039,93,6.63,4,0,0,8,1,0,0.1346153846153846
CLG0027,95,6.69,8,0,9,10,1,0,0.15833333333333333
CLG0067,103,7.23,7,1,1,2,2,0,0.20175438596491227
CLG0100,92,5.5,7,0,6,9,1,0,0.17525773195876287
CLG0094,118,5.27,4,0,7,2,5,0,0.15454545454545454
CLG0065,86,8.01,1,1,0,10,4,1,0.16806722689075632
CLG0074,97,7.09,7,0,8,3,1,0,0.11702127659574468
CLG0003,93,9.61,6,0,5,6,0,0,0.17525773195876287
CLG0003,121,8.0,8,1,0,7,5,0,0.17525773195876287
CLG0037,102,5.13,5,0,3,9,2,0,0.13953488372093023
CLG0098,115,8.17,8,1,3,8,2,1,0.1523809523809524
CLG0020,77,5.9,10,1,6,6,5,0,0.13333333333333333
CLG0011,104,8.69,8,0,0,8,4,1,0.14893617021276595
CLG0083,113,9.74,9,1,9,5,2,1,0.15789473684210525
CLG0091,101,7.6,1,0,8,10,2,0,0.13
CLG0024,115,8.27,3,0,0,10,3,1,0.1511627906976744
CLG0070,92,6.43,6,0,9,9,3,0,0.12941176470588237
CLG0065,121,7.33,4,0,2,4,3,0,0.16806722689075632
CLG0083,134,9.54,8,1,0,1,4,1,0.15789473684210525
CLG0074,94,6.16,10,0,0,8,5,0,0.11702127659574468
CLG0032,93,6.75,1,0,3,5,2,0,0.1504424778761062
CLG0062,121,7.16,5,1,1,9,2,1,0.18796992481203006
CLG0055,123,9.04,4,1,8,3,2,1,0.12790697674418605
CLG0036,92,6.6,1,0,0,9,1,0,0.1827956989247312
CLG0066,93,9.85,10,0,2,8,2,1,0.168141592920354
CLG0037,95,5.5,6,0,1,6,2,0,0.13953488372093023
CLG0014,79,7.17,10,1,0,10,5,0,0.17647058823529413
CLG0046,86,8.52,3,0,10,10,0,0,0.18095238095238095
CLG0077,84,6.41,5,1,8,8,0,0,0.16822429906542055
CLG0056,88,8.71,6,0,4,8,2,1,0.2222222222222222
CLG0050,99,6.05,4,0,10,7,1,0,0.16666666666666666
CLG0061,103,5.56,10,1,5,7,1,0,0.1792452830188679
CLG0017,123,5.18,10,1,7,3,4,0,0.21052631578947367
CLG0027,85,9.35,6,0,6,7,4,0,0.15833333333333333
CLG0054,114,8.23,7,1,6,3,5,1,0.16455696202531644
CLG0029,96,9.17,2,0,8,9,2,1,0.13761467889908258
CLG0013,99,6.72,7,1,2,5,3,0,0.18095238095238095
CLG0049,110,7.83,7,0,9,8,1,0,0.20175438596491227
CLG0025,83,7.01,2,1,7,3,3,0,0.11864406779661017
CLG0088,105,9.6,3,0,5,3,4,0,0.15178571428571427
CLG0100,102,8.74,3,0,7,3,1,0,0.17525773195876287
