IQ,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,College_Performance_Rate
146,5.78,6,0,7,7,2,0.2307692307692307
99,7.42,7,1,3,8,0,0.2641509433962264
87,5.12,9,1,6,2,4,0.1864406779661017
91,10.09,7,1,5,2,2,0.1473684210526315
108,8.38,3,1,1,9,4,0.1444444444444444
103,8.57,10,0,3,5,5,0.1836734693877551
113,6.4,6,0,0,5,1,0.1551724137931034
94,4.82,3,0,1,8,0,0.1944444444444444
112,9.22,4,0,9,10,5,0.1680672268907563
96,8.23,10,1,6,6,2,0.1511627906976744
98,8.04,6,1,9,6,3,0.1944444444444444
113,9.77,5,1,1,6,2,0.2352941176470588
81,6.81,2,1,2,4,0,0.1683168316831683
101,7.98,9,0,3,1,3,0.2641509433962264
89,5.23,3,1,3,6,2,0.1395348837209302
82,5.48,10,1,6,4,4,0.1752577319587628
93,5.7,2,1,9,8,3,0.0892857142857142
106,6.58,10,0,0,2,4,0.18796992481203
76,9.26,3,0,4,9,1,0.1808510638297872
70,7.23,5,0,7,4,1,0.1047619047619047
91,9.54,6,1,1,9,4,0.1808510638297872
67,6.97,4,0,10,9,2,0.1208791208791208
72,6.76,1,0,1,1,4,0.2268041237113402
102,9.15,7,1,0,2,0,0.1789473684210526
116,7.07,10,0,0,2,3,0.1428571428571428
124,7.37,9,0,2,6,3,0.2035398230088495
111,5.71,6,0,4,10,1,0.1545454545454545
87,8.15,3,0,0,3,2,0.2307692307692307
123,7.98,2,0,3,1,0,0.1818181818181818
97,9.59,8,0,9,6,1,0.125
113,9.41,3,0,2,6,2,0.1684210526315789
119,5.26,7,0,9,5,5,0.25
95,5.27,3,1,0,8,4,0.1764705882352941
86,9.1,8,0,2,10,5,0.1752577319587628
91,8.77,9,1,7,1,1,0.2035398230088495
67,7.27,5,0,1,8,1,0.1680672268907563
113,8.98,6,0,1,10,1,0.1511627906976744
99,5.36,2,0,9,8,0,0.1208791208791208
103,5.57,2,0,2,10,5,0.1208791208791208
89,5.47,3,0,2,2,4,0.1517857142857142
69,7.27,3,1,4,3,4,0.1836734693877551
85,6.41,5,0,6,2,3,0.1683168316831683
92,10.0,4,1,7,5,4,0.1395348837209302
95,6.72,3,0,10,5,3,0.1473684210526315
127,6.14,5,1,6,8,1,0.1208791208791208
95,6.56,9,0,8,4,1,0.1120689655172413
83,8.43,2,1,7,9,0,0.1047619047619047
107,5.55,3,0,10,2,5,0.1473684210526315
100,7.83,7,1,3,6,1,0.1354166666666666
103,6.54,8,0,3,9,0,0.1395348837209302
83,5.73,8,0,2,2,1,0.1489361702127659
108,9.48,8,1,0,2,2,0.1523809523809524
105,10.03,4,0,3,2,1,0.1836734693877551
102,5.43,2,0,7,3,4,0.2352941176470588
112,4.94,5,1,10,2,0,0.1680672268907563
121,5.38,7,1,2,4,5,0.1511627906976744
106,6.87,10,1,3,3,4,0.1666666666666666
97,8.67,3,0,7,9,0,0.1294117647058823
116,8.58,9,1,7,8,3,0.1583333333333333
98,6.11,5,0,1,7,0,0.1170212765957446
100,8.84,6,0,4,9,4,0.0909090909090909
82,5.13,6,0,2,3,1,0.1894736842105263
94,6.55,3,0,6,4,4,0.0909090909090909
115,8.1,7,0,8,3,3,0.1864406779661017
85,5.23,4,1,3,5,5,0.1333333333333333
88,6.37,4,1,9,5,2,0.1809523809523809
79,6.75,2,1,2,4,4,0.1545454545454545
72,7.92,5,1,9,4,4,0.13
103,5.95,7,0,2,2,3,0.1789473684210526
97,6.86,10,1,0,3,5,0.1792452830188679
95,5.5,6,0,1,6,2,0.1395348837209302
96,6.53,8,0,7,8,2,0.1862745098039215
99,5.82,9,1,10,5,5,0.1666666666666666
93,7.25,5,0,0,2,0,0.1682242990654205
108,8.8,1,0,6,5,4,0.13
97,6.6,10,0,10,2,5,0.1333333333333333
102,6.12,1,0,8,4,0,0.1944444444444444
102,8.94,5,1,5,3,4,0.18796992481203
72,7.2,1,0,10,2,0,0.1428571428571428
104,6.69,5,1,6,6,1,0.1489361702127659
104,5.95,8,1,2,2,0,0.1573033707865168
127,8.72,10,0,3,5,2,0.18796992481203
107,6.87,5,0,7,3,4,0.2277227722772277
92,4.74,7,0,4,5,0,0.2307692307692307
100,6.59,2,1,6,7,1,0.1927710843373494
110,8.68,6,1,4,4,1,0.1238095238095238
109,6.12,3,0,7,5,0,0.0980392156862745
98,7.47,8,0,5,3,1,0.1545454545454545
88,8.3,2,0,7,6,5,0.18796992481203
95,9.67,4,1,5,10,3,0.2352941176470588
84,8.58,5,1,2,7,4,0.1517857142857142
69,7.9,3,0,8,4,0,0.1428571428571428
121,10.29,4,0,4,10,5,0.1682242990654205
88,7.97,4,1,8,2,2,0.1470588235294117
82,9.5,7,0,6,6,0,0.108433734939759
86,6.26,9,0,2,10,0,0.1333333333333333
82,6.03,8,0,7,7,2,0.1505376344086021
107,9.86,7,0,0,8,4,0.1354166666666666
98,5.52,5,0,9,2,1,0.144578313253012
106,6.6,10,0,3,5,2,0.1470588235294117
123,9.83,1,0,3,1,4,0.1862745098039215
82,5.46,10,0,9,3,3,0.1752577319587628
102,5.9,5,0,5,3,1,0.1395348837209302
101,9.33,10,0,6,7,4,0.1904761904761904
99,4.97,6,1,7,7,4,0.1862745098039215
91,6.19,2,0,0,6,4,0.1862745098039215
92,8.37,10,1,10,7,4,0.1444444444444444
83,7.49,4,1,4,10,4,0.1443298969072164
99,7.14,6,0,7,4,4,0.18796992481203
105,9.4,6,0,10,8,3,0.1517857142857142
112,9.64,4,0,5,9,3,0.0892857142857142
100,6.85,8,0,3,9,4,0.1395348837209302
79,9.41,1,1,9,2,0,0.1505376344086021
120,7.56,1,1,1,5,0,0.1827956989247312
96,6.75,9,0,3,4,5,0.1680672268907563
103,6.2,6,0,6,9,4,0.1521739130434782
105,9.88,4,1,7,6,0,0.1573033707865168
124,9.12,4,0,8,1,5,0.1428571428571428
111,5.78,5,1,8,1,0,0.1808510638297872
77,9.23,1,0,3,8,2,0.188235294117647
111,7.31,7,1,4,7,5,0.0892857142857142
128,8.59,2,0,5,9,1,0.1489361702127659
101,8.49,7,0,3,5,2,0.1517857142857142
77,5.5,3,1,5,3,4,0.2363636363636363
97,7.53,4,0,1,7,2,0.2
71,8.7,4,0,0,8,4,0.2035398230088495
74,6.97,1,1,1,6,2,0.1666666666666666
109,6.14,5,0,1,9,3,0.1770833333333333
108,8.49,2,0,0,5,5,0.1551724137931034
133,7.4,9,1,1,4,3,0.1523809523809524
91,8.41,9,0,2,9,2,0.1238095238095238
114,5.08,9,1,7,7,0,0.1904761904761904
120,6.77,7,1,4,7,5,0.1809523809523809
84,8.91,6,0,10,4,1,0.1680672268907563
113,10.03,2,0,5,8,2,0.1680672268907563
83,5.07,4,1,8,3,1,0.1684210526315789
113,9.62,3,0,0,5,0,0.1489361702127659
103,9.37,10,0,10,8,5,0.1428571428571428
92,7.46,9,1,5,3,0,0.1333333333333333
93,7.62,5,1,9,10,5,0.18796992481203
93,6.27,2,1,2,10,0,0.168141592920354
110,9.65,2,0,1,8,4,0.2268041237113402
92,9.66,4,1,2,5,3,0.2277227722772277
95,5.48,8,0,2,9,1,0.1208791208791208
129,9.12,1,0,3,2,2,0.1208791208791208
76,8.73,10,0,3,10,1,0.1680672268907563
85,7.27,5,1,2,10,4,0.1395348837209302
122,7.96,9,0,1,9,5,0.1170212765957446
116,8.02,2,1,8,5,0,0.1395348837209302
101,7.22,2,0,2,8,2,0.1914893617021276
84,6.87,9,0,10,9,2,0.1354166666666666
107,9.4,10,0,8,5,2,0.1827956989247312
117,9.36,3,0,1,7,5,0.0892857142857142
97,6.55,3,1,7,9,0,0.1680672268907563
62,9.32,7,0,3,5,1,0.1009174311926605
75,8.33,9,1,0,4,2,0.1294117647058823
123,9.04,4,1,8,3,2,0.127906976744186
124,6.41,7,0,8,9,4,0.1792452830188679
113,10.19,8,1,3,4,5,0.1752577319587628
75,7.18,2,0,2,8,0,0.188235294117647
97,7.89,3,1,5,3,4,0.1395348837209302
83,6.02,5,1,6,10,3,0.127906976744186
69,8.93,9,0,5,10,1,0.1414141414141414
97,7.34,8,0,6,6,0,0.2035398230088495
114,8.2,6,1,9,6,5,0.2268041237113402
110,8.17,5,1,9,3,0,0.1443298969072164
91,6.74,6,1,10,1,0,0.2533333333333333
106,8.02,10,1,7,5,2,0.1395348837209302
111,9.22,3,1,8,4,5,0.2040816326530612
112,9.41,5,1,10,2,4,0.2105263157894736
109,8.8,1,1,7,8,5,0.2323232323232323
118,6.41,4,0,3,4,2,0.1444444444444444
95,9.32,9,0,8,7,2,0.1517857142857142
99,7.31,7,0,10,4,2,0.1511627906976744
112,8.83,8,1,5,3,5,0.1376146788990825
91,6.59,3,1,0,8,3,0.1809523809523809
93,9.47,4,0,3,1,4,0.1770833333333333
102,8.06,6,0,2,7,4,0.2363636363636363
114,9.81,3,1,9,7,5,0.1809523809523809
95,6.12,1,0,8,10,3,0.1489361702127659
95,8.38,6,0,1,10,3,0.1818181818181818
108,8.81,3,1,6,9,1,0.1470588235294117
114,5.76,4,0,2,2,4,0.1208791208791208
96,6.1,4,1,3,8,0,0.13
95,7.97,10,0,2,4,1,0.1489361702127659
99,4.92,9,1,8,3,1,0.2363636363636363
100,6.87,10,0,9,6,5,0.1578947368421052
110,8.68,2,0,5,10,4,0.217391304347826
97,9.71,8,0,10,4,5,0.217391304347826
96,8.46,7,0,9,10,3,0.13
94,8.35,8,0,8,2,2,0.1583333333333333
91,8.8,10,1,5,7,3,0.2268041237113402
103,6.2,2,0,6,1,0,0.2641509433962264
125,7.39,3,0,3,3,0,0.2040816326530612
98,5.77,3,0,2,10,2,0.1827956989247312
110,6.9,4,0,2,3,0,0.1792452830188679
92,8.58,5,0,4,4,5,0.1864406779661017
109,8.36,6,1,4,3,4,0.1444444444444444
102,8.29,2,0,8,1,3,0.0980392156862745
84,6.88,8,0,10,8,0,0.0980392156862745
110,8.93,5,0,9,10,1,0.1443298969072164
114,8.66,6,0,2,1,0,0.1862745098039215
109,7.8,3,0,8,4,3,0.1120689655172413
77,6.24,2,0,7,4,4,0.1680672268907563
74,9.7,1,1,7,9,4,0.2277227722772277
143,8.78,1,0,8,9,0,0.1792452830188679
118,6.63,2,0,10,6,2,0.1428571428571428
100,8.73,5,1,4,7,4,0.1009174311926605
105,10.07,2,0,2,9,2,0.1894736842105263
94,6.39,5,0,10,1,0,0.1470588235294117
109,7.42,2,1,8,2,0,0.1354166666666666
103,7.52,7,1,8,7,0,0.127906976744186
132,5.51,4,0,4,8,4,0.125
108,8.35,4,0,10,3,3,0.1578947368421052
126,8.49,6,0,0,9,5,0.1904761904761904
91,8.74,9,0,8,5,5,0.1894736842105263
97,8.41,4,0,10,2,3,0.1666666666666666
98,9.56,7,0,5,10,1,0.1208791208791208
119,8.42,1,1,0,1,4,0.0892857142857142
57,6.34,3,0,3,3,0,0.1470588235294117
94,7.01,10,0,2,6,1,0.1836734693877551
94,6.74,3,0,6,10,5,0.1354166666666666
102,5.19,7,0,6,6,1,0.1376146788990825
110,8.39,6,0,10,7,2,0.1808510638297872
101,9.11,6,0,7,4,2,0.1904761904761904
83,7.01,2,1,7,3,3,0.1186440677966101
69,9.8,7,0,10,1,0,0.1789473684210526
104,5.23,8,1,10,6,1,0.1666666666666666
60,5.12,4,1,3,1,1,0.1376146788990825
96,8.3,10,1,2,9,0,0.1818181818181818
109,9.97,2,1,7,5,5,0.1208791208791208
116,5.61,1,0,9,10,1,0.1862745098039215
103,7.08,3,0,0,7,3,0.1944444444444444
76,7.74,2,1,7,2,2,0.2323232323232323
76,9.72,9,0,4,1,1,0.0892857142857142
100,9.15,5,0,9,9,1,0.1836734693877551
101,9.75,1,0,5,3,4,0.1489361702127659
99,7.62,8,1,5,7,2,0.1578947368421052
66,7.88,6,0,3,3,5,0.1428571428571428
101,5.34,1,1,0,8,3,0.188235294117647
87,8.86,1,1,9,5,1,0.2017543859649122
108,9.97,9,1,9,4,1,0.1789473684210526
96,5.18,7,1,0,8,0,0.2277227722772277
110,8.3,5,0,10,2,4,0.1517857142857142
101,8.19,7,0,4,2,0,0.1684210526315789
111,5.79,8,0,9,2,0,0.1836734693877551
93,6.85,8,0,8,2,4,0.1517857142857142
82,5.75,2,1,10,10,4,0.1809523809523809
95,7.77,3,1,7,10,2,0.1521739130434782
104,5.29,10,0,4,2,2,0.1444444444444444
85,8.92,7,0,3,8,0,0.1666666666666666
93,7.55,4,0,0,10,4,0.1504424778761062
109,10.04,8,0,4,8,3,0.0884955752212389
79,6.75,6,0,5,8,4,0.217391304347826
95,8.05,4,0,7,4,5,0.1684210526315789
95,7.53,6,0,7,3,5,0.1523809523809524
83,6.34,1,0,1,7,2,0.1208791208791208
119,5.25,8,1,4,8,2,0.2017543859649122
76,9.89,10,1,6,1,1,0.1395348837209302
96,6.4,7,0,4,9,2,0.0980392156862745
135,8.79,10,1,8,2,1,0.217391304347826
126,5.76,4,0,1,4,5,0.2533333333333333
96,6.92,7,0,10,10,4,0.1752577319587628
82,5.98,4,0,4,10,3,0.2352941176470588
110,7.63,7,1,5,6,4,0.1789473684210526
88,9.23,3,0,3,4,2,0.2040816326530612
96,6.27,3,0,10,10,3,0.1836734693877551
87,7.24,1,1,4,3,2,0.18796992481203
107,6.03,6,0,5,6,5,0.1333333333333333
91,5.78,4,1,2,2,4,0.1444444444444444
117,8.03,6,0,5,4,3,0.2641509433962264
108,8.44,9,1,3,2,5,0.1752577319587628
91,7.12,3,1,7,9,2,0.1511627906976744
93,9.33,1,0,10,10,2,0.1009174311926605
118,9.81,2,1,2,6,3,0.1958762886597938
110,7.17,4,1,0,9,0,0.1517857142857142
131,8.35,8,1,7,8,1,0.1517857142857142
103,9.31,3,1,10,1,4,0.1809523809523809
90,6.91,3,0,4,10,0,0.1680672268907563
93,7.84,2,0,1,8,3,0.1927710843373494
83,8.27,3,0,2,8,1,0.0892857142857142
103,8.81,6,1,8,7,1,0.1120689655172413
108,9.39,7,0,5,6,3,0.1583333333333333
70,7.65,4,0,7,8,2,0.1864406779661017
132,7.69,5,0,3,5,0,0.108433734939759
107,5.96,6,1,1,10,2,0.1517857142857142
115,8.63,3,0,6,8,4,0.1752577319587628
105,7.66,10,0,10,1,4,0.1444444444444444
124,4.97,2,0,8,7,3,0.2150537634408602
141,8.12,6,0,4,10,4,0.1836734693877551
108,6.94,1,0,9,8,1,0.2352941176470588
100,8.88,4,1,9,2,0,0.1894736842105263
96,6.59,3,1,8,4,1,0.1521739130434782
94,5.6,9,1,5,10,4,0.1792452830188679
95,5.77,5,0,5,4,5,0.1521739130434782
60,9.48,9,0,1,7,4,0.2268041237113402
88,4.96,10,1,1,2,2,0.2352941176470588
79,7.07,6,0,9,9,1,0.2105263157894736
109,4.99,8,0,9,10,1,0.2222222222222222
89,6.06,4,1,7,8,4,0.1864406779661017
114,6.58,1,0,9,4,0,0.1809523809523809
84,5.9,10,0,0,7,3,0.1120689655172413
108,9.04,3,0,1,4,4,0.1489361702127659
95,7.81,9,1,1,4,0,0.0892857142857142
81,9.11,9,1,8,7,4,0.1683168316831683
125,7.1,3,1,1,2,1,0.0909090909090909
77,9.1,2,1,8,2,0,0.2035398230088495
75,5.88,3,0,3,5,3,0.2017543859649122
87,7.33,8,0,5,8,4,0.1489361702127659
95,5.68,9,1,2,3,3,0.1818181818181818
116,8.51,4,0,1,1,5,0.1120689655172413
114,7.38,7,0,4,10,1,0.1808510638297872
72,5.61,2,0,9,6,2,0.1521739130434782
102,7.49,7,1,1,5,3,0.2
116,5.94,4,0,1,1,3,0.1170212765957446
102,8.99,6,0,9,4,1,0.1682242990654205
120,5.47,3,0,9,6,0,0.2307692307692307
80,6.36,5,1,1,3,4,0.1517857142857142
90,7.04,3,0,8,9,3,0.1894736842105263
78,5.56,7,1,3,6,2,0.1473684210526315
89,8.19,9,0,8,1,0,0.1517857142857142
128,5.64,8,0,0,7,0,0.1827956989247312
84,9.24,9,0,5,7,1,0.1927710843373494
97,5.31,6,0,3,10,3,0.1827956989247312
92,8.88,5,1,6,2,0,0.1489361702127659
109,7.27,1,1,4,10,2,0.2017543859649122
84,9.15,2,0,10,8,0,0.1894736842105263
94,9.0,1,0,9,7,0,0.1545454545454545
95,9.8,10,1,2,3,4,0.1666666666666666
99,9.16,6,0,8,3,1,0.217391304347826
70,5.4,7,1,9,3,4,0.188235294117647
85,9.71,5,1,10,9,5,0.1809523809523809
111,7.91,5,1,0,4,3,0.1752577319587628
94,7.13,10,0,10,4,1,0.1333333333333333
109,5.91,10,1,1,8,2,0.1523809523809524
113,5.5,1,1,1,2,4,0.1428571428571428
99,8.63,7,0,5,9,3,0.2017543859649122
107,5.58,2,1,5,5,0,0.1517857142857142
103,9.75,2,0,5,6,3,0.1914893617021276
98,6.43,1,0,8,1,4,0.1120689655172413
67,6.96,3,1,9,10,1,0.0884955752212389
54,9.84,2,0,5,4,4,0.1414141414141414
127,6.87,9,1,0,7,3,0.1428571428571428
118,8.09,3,1,8,6,1,0.1545454545454545
90,8.18,5,0,5,5,2,0.1680672268907563
92,6.92,5,0,6,6,5,0.18796992481203
89,5.81,8,0,5,7,3,0.1764705882352941
99,6.52,2,0,6,7,0,0.168141592920354
99,9.55,5,1,8,1,0,0.217391304347826
70,9.79,4,0,2,8,2,0.1770833333333333
137,9.78,4,1,8,10,3,0.2641509433962264
89,9.15,7,0,9,5,5,0.217391304347826
94,5.42,2,1,2,5,4,0.1294117647058823
108,8.39,9,0,3,2,4,0.1583333333333333
102,6.09,10,1,3,8,2,0.1521739130434782
119,6.69,2,0,6,10,2,0.1573033707865168
94,5.14,2,0,6,2,0,0.1523809523809524
80,7.76,2,0,3,10,2,0.2277227722772277
105,6.34,8,0,5,5,4,0.2040816326530612
104,5.82,2,1,7,7,0,0.1517857142857142
116,7.12,10,0,6,8,1,0.2323232323232323
118,5.51,5,0,4,7,1,0.1428571428571428
103,8.31,5,0,2,7,3,0.1395348837209302
89,7.52,1,0,1,3,0,0.1752577319587628
110,8.25,8,0,0,8,4,0.1573033707865168
102,8.51,9,1,6,2,2,0.0884955752212389
124,9.66,5,0,7,10,4,0.1862745098039215
73,5.23,5,0,7,2,4,0.1789473684210526
114,6.63,9,1,10,10,2,0.1545454545454545
110,5.09,2,1,1,4,3,0.2017543859649122
91,9.6,3,0,9,5,0,0.1864406779661017
112,9.06,6,0,7,1,5,0.2533333333333333
89,7.64,7,1,3,4,0,0.1578947368421052
104,5.88,9,1,10,7,3,0.2150537634408602
84,10.37,8,0,10,8,4,0.1333333333333333
122,6.34,5,0,1,3,5,0.0892857142857142
117,7.34,9,0,2,8,0,0.1395348837209302
114,9.02,9,1,8,8,2,0.1573033707865168
86,9.05,8,1,8,4,2,0.2105263157894736
101,5.45,3,1,6,8,5,0.1489361702127659
88,10.37,5,0,7,2,5,0.1684210526315789
88,9.58,8,0,5,10,4,0.1809523809523809
131,8.48,4,0,8,4,1,0.1333333333333333
76,7.34,6,0,1,9,3,0.2323232323232323
91,9.9,5,1,4,3,0,0.1376146788990825
105,7.91,3,0,3,7,5,0.2035398230088495
86,8.08,2,0,9,3,0,0.1862745098039215
111,6.32,6,1,3,8,5,0.1792452830188679
92,8.74,3,0,2,6,0,0.1170212765957446
109,8.68,9,0,2,1,0,0.2641509433962264
115,6.01,8,0,7,1,1,0.1904761904761904
88,8.24,8,0,10,2,3,0.1489361702127659
102,7.19,8,1,8,4,3,0.2277227722772277
86,7.07,7,0,3,10,3,0.2035398230088495
122,5.9,7,1,3,4,3,0.13
99,8.94,7,0,9,6,1,0.1504424778761062
124,7.79,9,1,6,6,4,0.1511627906976744
85,8.16,1,0,6,6,3,0.1238095238095238
97,5.54,5,0,3,3,5,0.1578947368421052
100,9.47,9,0,6,3,1,0.1470588235294117
89,5.99,9,0,7,5,4,0.1551724137931034
100,5.84,6,1,6,8,1,0.2
100,8.92,2,1,7,9,0,0.1444444444444444
101,8.7,6,0,4,6,0,0.1927710843373494
117,9.45,10,1,4,5,1,0.1521739130434782
92,9.15,3,1,4,6,5,0.1346153846153846
91,7.33,2,0,5,4,3,0.1862745098039215
126,8.24,4,0,4,10,5,0.18796992481203
99,7.07,5,1,5,1,2,0.1836734693877551
103,6.58,6,1,10,4,2,0.1864406779661017
130,8.55,7,0,1,10,5,0.1583333333333333
92,8.88,3,0,2,5,4,0.1645569620253164
130,6.48,2,0,7,1,0,0.0980392156862745
112,9.68,3,0,6,8,0,0.1521739130434782
68,7.99,8,1,3,10,0,0.1809523809523809
81,9.19,6,0,9,1,1,0.1827956989247312
119,5.7,8,1,8,6,0,0.1573033707865168
117,6.96,5,0,3,5,0,0.1573033707865168
113,6.51,3,0,7,5,1,0.1376146788990825
95,6.78,7,0,6,4,0,0.1808510638297872
111,9.0,4,0,1,10,5,0.1666666666666666
90,8.91,5,1,7,3,3,0.0892857142857142
96,6.32,1,0,8,1,0,0.1208791208791208
96,7.06,1,0,4,2,1,0.127906976744186
112,7.42,10,0,8,2,2,0.1333333333333333
101,8.62,10,0,10,2,4,0.0909090909090909
83,6.57,4,0,1,6,5,0.168141592920354
98,6.49,7,0,8,9,2,0.1333333333333333
99,4.99,4,0,9,6,0,0.1752577319587628
93,7.42,6,0,7,10,2,0.2040816326530612
104,8.77,9,0,4,10,4,0.1944444444444444
99,5.81,10,0,10,5,4,0.1376146788990825
71,9.84,1,0,5,4,5,0.1333333333333333
101,5.51,3,1,2,6,0,0.1443298969072164
92,8.4,4,0,6,10,3,0.25
111,7.59,7,0,0,6,3,0.1578947368421052
82,9.59,5,1,1,9,2,0.1473684210526315
101,6.61,3,1,5,9,3,0.1523809523809524
119,5.6,1,0,10,1,4,0.1682242990654205
97,6.57,2,1,0,9,2,0.0884955752212389
122,5.69,2,1,2,6,0,0.2017543859649122
97,8.74,1,0,8,1,2,0.1551724137931034
96,6.45,1,0,1,5,0,0.1376146788990825
115,6.64,1,1,3,8,1,0.1346153846153846
125,10.12,10,0,4,9,1,0.1517857142857142
105,7.41,7,1,6,3,0,0.13
112,7.97,7,0,5,8,3,0.1770833333333333
84,5.52,9,0,10,4,4,0.1346153846153846
123,7.39,4,0,2,5,0,0.1395348837209302
103,8.17,4,0,3,5,1,0.1009174311926605
117,9.44,8,0,4,4,5,0.1186440677966101
110,5.27,4,1,2,6,0,0.2040816326530612
66,8.98,9,0,3,1,5,0.1511627906976744
118,9.35,3,1,0,8,4,0.2533333333333333
105,8.49,8,0,10,9,4,0.1208791208791208
93,8.38,3,0,9,2,5,0.144578313253012
96,7.09,10,1,3,6,0,0.1809523809523809
109,5.76,5,0,0,9,1,0.2363636363636363
102,7.2,9,0,1,3,0,0.1684210526315789
138,9.5,8,1,3,4,4,0.1645569620253164
110,9.86,7,1,9,4,4,0.144578313253012
98,4.87,4,1,7,7,2,0.2
131,7.46,9,1,8,3,3,0.2040816326530612
102,5.45,6,0,4,8,3,0.1958762886597938
84,5.13,6,1,1,10,2,0.2150537634408602
87,5.36,2,0,2,9,5,0.1680672268907563
110,9.22,10,1,10,3,1,0.1894736842105263
63,7.62,7,0,8,10,0,0.125
107,5.34,5,0,6,5,4,0.1521739130434782
108,9.49,10,1,5,1,0,0.1489361702127659
99,6.76,7,0,2,1,0,0.1208791208791208
125,7.6,1,0,9,3,4,0.1789473684210526
107,7.61,9,1,6,6,1,0.1836734693877551
124,8.41,3,0,9,1,5,0.1809523809523809
109,8.81,2,0,0,4,0,0.2040816326530612
90,8.64,5,1,0,5,2,0.2
92,6.81,8,0,3,9,1,0.18796992481203
130,8.88,9,0,2,8,0,0.1770833333333333
83,6.75,10,0,1,2,4,0.1809523809523809
98,6.05,2,1,1,4,4,0.1682242990654205
100,9.44,3,1,7,9,4,0.1186440677966101
68,7.57,4,1,2,3,1,0.1186440677966101
108,5.75,9,0,1,10,1,0.1684210526315789
75,7.0,10,0,1,9,3,0.1764705882352941
120,8.4,8,0,1,5,5,0.1395348837209302
111,8.97,4,0,8,6,2,0.1511627906976744
117,8.5,9,0,3,10,1,0.2323232323232323
108,8.37,3,1,6,9,4,0.1944444444444444
109,8.31,1,1,2,9,2,0.1395348837209302
97,8.49,5,0,7,4,3,0.1836734693877551
105,8.31,6,1,10,4,0,0.1395348837209302
147,7.14,4,0,0,8,2,0.1395348837209302
97,7.92,6,0,3,4,1,0.1680672268907563
71,9.07,8,1,2,2,5,0.2641509433962264
94,4.99,9,0,7,2,1,0.1752577319587628
93,6.8,2,0,3,4,3,0.25
76,9.22,4,1,6,8,1,0.1473684210526315
93,9.6,6,0,8,6,3,0.1809523809523809
118,5.27,4,0,7,2,5,0.1545454545454545
84,8.79,6,1,2,8,1,0.1511627906976744
90,8.74,4,0,9,8,4,0.1521739130434782
119,7.94,3,1,3,10,0,0.1573033707865168
97,9.28,6,0,7,5,1,0.2035398230088495
90,6.6,10,0,9,4,2,0.1521739130434782
105,6.71,5,0,7,7,5,0.1208791208791208
75,9.44,1,0,2,2,0,0.2268041237113402
98,5.87,1,0,2,2,0,0.1836734693877551
101,8.13,10,1,5,5,3,0.2040816326530612
114,9.37,10,0,9,6,2,0.2268041237113402
111,8.66,9,0,3,4,5,0.2307692307692307
88,6.41,7,0,10,1,3,0.1428571428571428
100,9.8,10,0,9,9,1,0.217391304347826
107,8.23,5,0,5,2,3,0.1680672268907563
73,5.13,9,0,9,8,2,0.1428571428571428
91,5.87,7,0,7,3,2,0.1170212765957446
110,7.03,5,1,3,10,4,0.1809523809523809
110,9.68,5,1,9,5,4,0.127906976744186
86,9.26,10,1,8,6,4,0.1444444444444444
84,6.88,7,1,0,8,3,0.2017543859649122
103,7.23,7,1,1,2,2,0.2017543859649122
99,5.95,4,1,8,5,5,0.1047619047619047
128,5.95,8,0,4,2,3,0.1583333333333333
87,6.28,1,0,0,1,1,0.0884955752212389
119,6.56,5,0,9,3,0,0.2641509433962264
83,8.07,7,0,6,1,4,0.1504424778761062
97,9.54,2,1,10,8,0,0.127906976744186
95,5.58,8,0,0,10,2,0.1238095238095238
103,6.77,6,0,10,10,1,0.1523809523809524
134,9.42,7,0,9,4,1,0.1489361702127659
104,10.05,10,0,1,5,1,0.1521739130434782
117,9.45,3,0,4,4,4,0.1414141414141414
105,9.48,4,0,0,8,4,0.2307692307692307
110,8.72,7,0,4,9,3,0.1444444444444444
110,9.37,9,1,8,8,1,0.1682242990654205
101,9.41,5,0,10,3,4,0.127906976744186
128,7.79,6,0,4,8,5,0.1684210526315789
82,8.91,2,0,1,8,4,0.1489361702127659
105,9.78,2,0,7,2,3,0.1414141414141414
110,4.6,1,0,0,4,1,0.1489361702127659
78,8.24,5,0,6,3,3,0.127906976744186
94,6.16,9,0,4,10,2,0.1395348837209302
122,8.96,7,0,1,4,0,0.1395348837209302
114,6.53,2,1,7,1,4,0.1752577319587628
83,6.21,3,1,1,4,2,0.1047619047619047
91,7.28,10,1,10,5,4,0.1504424778761062
105,6.22,4,0,9,10,4,0.127906976744186
113,5.85,5,0,0,5,3,0.1238095238095238
131,5.17,1,0,2,7,0,0.1764705882352941
139,7.0,7,1,3,6,3,0.1009174311926605
98,8.55,10,1,10,1,5,0.1444444444444444
90,9.43,1,0,2,2,0,0.1170212765957446
118,6.54,8,1,5,4,0,0.1752577319587628
90,6.25,3,1,5,5,3,0.1428571428571428
75,6.58,7,1,2,6,5,0.1444444444444444
106,9.17,8,1,0,1,2,0.1504424778761062
87,6.88,6,0,4,5,0,0.2363636363636363
114,4.89,2,0,7,3,1,0.1517857142857142
99,10.16,3,0,3,9,2,0.1414141414141414
110,9.26,4,1,1,10,0,0.1818181818181818
96,7.17,10,0,9,10,1,0.1809523809523809
117,8.07,1,0,0,10,0,0.217391304347826
112,5.27,5,0,0,5,0,0.1047619047619047
